#{"t_start": 1788182106.9921272, "env_id": "None"}
r,l,t
122.521612,1,5.349512
122.521612,1,5.351442
89.76545,1,5.35335
155.277774,1,5.35525
122.521612,1,5.357125
57.009287,1,5.359071
122.521612,1,5.361049
122.521612,1,5.363307
89.76545,1,5.365806
-125.0,1,5.368484
89.76545,1,5.371069
122.521612,1,5.373403
-42.990713,1,5.375702
22.521612,2,5.379983
-125.0,1,5.382265
89.76545,1,5.384429
-142.990713,3,5.38991
-10.23455,1,5.391819
-42.990713,1,5.393759
-142.990713,3,5.399092
-42.990713,1,5.401129
-125.0,1,5.403125
155.277774,1,5.405102
89.76545,1,5.407167
-42.990713,1,5.409127
89.76545,1,5.411033
22.521612,2,5.414369
-25.0,2,5.417978
-125.0,1,5.419898
57.009287,1,5.421878
-110.23455,3,5.427224
122.521612,1,5.429161
89.76545,1,5.431024
-125.0,1,5.432977
89.76545,1,5.43484
-77.478388,3,5.439986
22.521612,2,5.443551
-125.0,1,5.445503
89.76545,1,5.447412
-44.722226,2,5.450913
155.277774,1,5.452787
-10.23455,1,5.454585
-42.990713,1,5.456628
-10.23455,1,5.458606
155.277774,1,5.460665
57.009287,1,5.462642
155.277774,1,5.464444
-42.990713,2,5.467874
22.521612,2,5.471316
-125.0,1,5.473167
122.521612,1,5.474871
155.277774,1,5.476854
-110.23455,3,5.481863
-10.23455,2,5.485341
-42.990713,2,5.48877
57.009287,1,5.490699
155.277774,1,5.492633
-125.0,1,5.494444
-110.23455,2,5.498105
89.76545,1,5.500606
155.277774,1,5.502951
89.76545,1,5.505345
155.277774,1,5.507993
55.277774,2,5.512778
122.521612,1,5.515619
155.277774,1,5.518261
55.277774,1,5.521105
-125.0,1,5.523728
89.76545,1,5.526311
155.277774,1,5.528817
-77.478388,2,5.533464
-77.478388,2,5.538584
-125.0,1,5.541312
-425.0,4,5.551213
122.521612,1,5.554093
22.521612,2,5.558923
-142.990713,3,5.565964
89.76545,1,5.568631
155.277774,1,5.571473
89.76545,1,5.574175
-125.0,1,5.5768
-142.990713,2,5.581484
122.521612,1,5.584063
89.76545,1,5.586463
55.277774,1,5.589428
-42.990713,2,5.594205
89.76545,1,5.596652
89.76545,1,5.598979
155.277774,1,5.601284
75.0,3,5.60735
155.277774,1,5.609545
155.277774,1,5.61165
57.009287,1,5.61371
122.521612,1,5.615859
-125.0,1,5.618279
89.76545,1,5.620675
-77.478388,3,5.626642
155.277774,1,5.628681
-42.990713,1,5.630735
22.521612,1,5.632791
-10.23455,2,5.636358
155.277774,1,5.638291
155.277774,1,5.640219
57.009287,1,5.642213
57.009287,1,5.644166
155.277774,1,5.646086
89.76545,1,5.648005
-25.0,2,5.651699
122.521612,1,5.653678
122.521612,1,5.655673
22.521612,1,5.657591
-77.478388,3,5.662935
-125.0,1,5.664851
57.009287,1,5.666767
122.521612,1,5.668726
55.277774,2,5.6722
122.521612,1,5.67423
-125.0,1,5.676108
122.521612,1,5.871848
55.277774,2,5.875488
122.521612,1,5.877352
-125.0,1,5.879214
57.009287,1,5.88112
275.0,5,5.889302
-125.0,1,5.891171
-10.23455,1,5.893023
89.76545,1,5.894946
-125.0,1,5.896875
-242.990713,3,5.902288
89.76545,1,5.904561
55.277774,1,5.907038
-42.990713,1,5.909417
155.277774,1,5.911805
-25.0,2,5.915886
89.76545,1,5.917979
57.009287,1,5.919991
57.009287,1,5.92197
89.76545,1,5.923982
155.277774,1,5.925915
89.76545,1,5.927974
122.521612,1,5.929945
22.521612,2,5.933639
89.76545,1,5.935519
55.277774,2,5.939014
22.521612,1,5.940916
-42.990713,1,5.942844
89.76545,1,5.944735
55.277774,1,5.946685
-10.23455,2,5.950131
89.76545,1,5.952016
-10.23455,2,5.955432
-125.0,1,5.957312
-125.0,1,5.959216
155.277774,1,5.961025
22.521612,1,5.962962
-77.478388,3,5.96792
57.009287,1,5.969795
57.009287,1,5.971684
122.521612,1,5.973673
122.521612,1,5.975539
57.009287,1,5.977475
122.521612,1,5.979315
-125.0,1,5.981228
-177.478388,3,5.986233
-42.990713,2,5.989707
22.521612,2,5.993132
57.009287,1,5.994961
55.277774,2,5.998404
-25.0,2,6.001712
22.521612,2,6.005172
-42.990713,1,6.006994
89.76545,1,6.00897
-125.0,1,6.010905
55.277774,2,6.014452
-125.0,1,6.01623
122.521612,1,6.018042
-10.23455,1,6.019937
-25.0,2,6.023473
-125.0,1,6.025427
89.76545,1,6.027655
22.521612,1,6.02996
122.521612,1,6.032186
-125.0,1,6.034326
22.521612,1,6.036299
-25.0,2,6.039957
-44.722226,2,6.043579
57.009287,1,6.045553
-10.23455,2,6.049082
-10.23455,2,6.052621
-10.23455,1,6.054618
-25.0,2,6.058523
-10.23455,2,6.062254
-10.23455,1,6.064322
-142.990713,3,6.069788
-125.0,1,6.071798
57.009287,1,6.073887
89.76545,1,6.076252
122.521612,1,6.078543
89.76545,1,6.080781
-425.0,4,6.087907
155.277774,1,6.090036
