#{"t_start": 1789380743.2197962, "env_id": "None"}
r,l,t
0.25,2,475.287706
0.0,4,475.29869
-0.25,7,475.317884
-0.25,8,475.339665
-0.25,1,475.342523
-0.25,5,475.356468
0.0,7,475.376041
0.0,7,475.394603
1.0,7,475.41315
-0.25,4,475.424165
0.25,1,475.427427
0.25,1,475.430284
0.25,1,475.433159
0.25,1,475.435922
0.25,1,475.438831
0.0,7,475.457518
0.25,1,475.460611
0.25,1,475.463607
0.0,7,475.483031
0.25,1,475.485893
0.0,7,475.504575
-0.25,1,475.507415
-0.25,2,475.513074
-0.25,5,475.525557
-0.25,7,475.545444
0.0,7,475.565051
0.25,1,475.568112
0.5,7,475.5871
-0.25,2,475.592766
0.5,7,475.612295
0.0,5,475.981824
-0.25,3,475.990566
0.0,6,476.006578
-0.25,1,476.009645
-0.25,7,476.029018
0.0,5,476.042994
0.25,4,476.054459
0.0,7,476.073844
0.25,3,476.082672
-0.25,1,476.0859
0.25,1,476.088744
0.0,5,476.101998
0.25,7,476.121016
0.0,7,476.141695
0.25,8,476.163681
3.0,8,476.18606
-0.25,1,476.188973
0.0,7,476.20788
0.0,7,476.226635
0.0,6,476.243129
-0.25,1,476.24608
0.0,6,476.263626
0.5,7,476.283303
0.0,7,476.302441
0.5,7,476.322298
0.0,6,476.338825
-0.25,2,476.344254
0.0,7,476.363095
1.25,4,476.373782
0.0,7,476.392879
0.5,7,476.412047
0.0,6,476.429186
-0.25,3,476.437139
3.0,6,476.453051
0.0,7,476.471714
0.5,7,476.491353
-0.25,1,476.494521
-0.25,4,476.504876
-0.25,2,476.510532
-0.25,1,476.513237
0.0,6,476.529612
0.0,6,476.545628
-0.25,4,476.556963
-0.25,3,476.565459
0.25,1,476.568397
-0.25,6,476.584679
0.0,6,476.60088
0.0,6,476.616614
0.25,1,476.61961
-0.25,2,476.625053
0.0,7,476.644224
-0.25,4,476.65529
10.5,29,476.734177
0.0,6,476.750568
-0.25,1,476.753373
-0.25,6,476.769785
0.25,1,476.772796
0.0,7,476.792053
0.0,5,476.805923
0.0,6,476.822296
-0.25,7,476.840784
-0.25,1,476.843721
-0.25,3,476.851945
-0.25,4,476.86308
-0.25,5,476.876537
-0.25,2,476.882029
-0.25,2,476.887776
-0.25,3,476.895883
-0.25,6,476.911907
0.0,7,476.931212
0.0,7,476.952698
0.25,1,476.955767
0.5,6,476.973342
3.0,8,476.995751
0.25,1,476.998846
0.0,6,477.016035
-0.25,1,477.018964
-0.25,1,477.022076
-0.25,5,477.035768
-0.25,6,477.052671
1.0,6,477.06916
-0.25,4,477.080634
0.25,1,477.083781
-0.25,5,477.098471
-0.25,1,477.101293
0.0,7,477.119876
-0.25,2,477.125501
-0.25,4,477.137087
3.0,6,477.15467
0.5,7,477.174265
0.25,1,477.177108
0.25,2,477.182869
0.0,6,477.199328
1.0,6,477.215967
-0.25,7,477.235249
-0.25,5,477.249645
-0.25,1,477.253579
0.25,1,477.256687
0.0,6,477.272796
0.0,7,477.292769
-0.25,2,477.2988
-0.25,4,477.310193
1.5,6,477.326773
-0.25,2,477.332468
-0.25,4,477.344071
0.0,5,477.358062
-0.25,4,477.3694
-0.25,3,477.37843
0.25,1,477.381403
0.25,1,477.384634
0.0,7,477.404738
-0.25,7,477.769304
-0.25,1,477.772686
-0.25,1,477.775892
0.0,6,477.792562
0.0,7,477.81351
-0.25,1,477.816622
-0.25,5,477.831466
0.0,4,477.84332
0.0,7,477.863026
-0.25,4,477.874009
0.25,1,477.877106
-0.25,1,477.880285
0.5,7,477.900892
-0.25,1,477.904151
-0.25,3,477.912269
-0.25,4,477.924289
-0.25,2,477.930584
-0.25,1,477.93357
-0.25,1,477.936657
-0.25,1,477.939841
-0.25,1,477.942919
0.25,1,477.946076
-0.25,1,477.94975
0.0,3,477.958598
-0.25,4,477.970743
-0.25,1,477.974146
-0.25,1,477.976981
-0.25,3,477.985749
0.0,7,478.004794
2.0,7,478.024383
-0.25,4,478.035008
1.5,3,478.043413
-0.25,4,478.055096
-0.25,1,478.058092
0.25,1,478.061067
0.0,7,478.080293
0.0,4,478.091569
0.25,1,478.094354
-0.25,1,478.097309
-0.25,4,478.108695
0.0,5,478.122928
0.0,6,478.139184
0.25,1,478.142358
-0.25,4,478.153909
-0.25,4,478.164996
-0.25,1,478.167924
-0.25,1,478.171499
-0.25,7,478.191299
0.25,1,478.194257
-0.25,1,478.197012
-0.25,2,478.202281
-0.25,4,478.213328
0.25,1,478.216635
-0.25,2,478.222578
-0.25,1,478.225615
1.5,7,478.244494
0.0,7,478.264343
-0.25,2,478.270154
-0.25,4,478.281385
0.0,7,478.301181
-0.25,1,478.304206
0.0,4,478.315864
0.0,6,478.332821
0.0,8,478.355277
0.25,1,478.3584
-0.25,2,478.36434
-0.25,2,478.369974
2.0,7,478.388566
-0.25,3,478.396898
0.0,7,478.415989
0.5,7,478.434866
-0.25,2,478.440352
0.5,6,478.4574
-0.25,3,478.466248
-0.25,1,478.469499
-0.25,1,478.47271
0.25,1,478.475644
-0.25,2,478.481525
0.0,7,478.502036
0.5,7,478.521825
2.5,6,478.538504
0.0,5,478.552205
2.5,5,478.566462
0.5,6,478.583274
-0.25,1,478.58625
-0.25,8,478.60825
-0.25,1,478.611503
0.25,1,478.614386
0.25,1,478.617806
-0.25,1,478.620685
3.0,6,478.637154
0.25,1,478.640157
0.25,1,478.643123
-0.25,1,478.64641
-0.25,3,478.654998
0.0,4,478.665891
0.0,4,478.677056
-0.25,3,478.686531
1.0,7,478.706521
-0.25,1,478.709475
0.0,7,478.728947
-0.25,4,478.740073
-0.25,4,478.75145
-0.25,2,478.756914
0.25,1,478.759817
-0.25,2,478.765677
2.5,6,478.782918
-0.25,1,478.785769
-0.25,6,478.802169
0.5,7,478.82126
0.0,3,478.829184
-0.25,6,478.845812
-0.25,2,478.851731
0.5,7,478.871554
-0.25,3,478.880665
3.0,7,478.899693
-0.25,3,478.908229
3.0,6,478.925931
0.25,1,478.928874
0.25,1,478.931929
0.5,7,478.951901
-0.25,2,478.958058
0.25,1,478.960887
-0.25,3,478.969378
3.0,7,478.988694
-0.25,4,479.000624
0.25,1,479.003716
0.5,7,479.024116
2.0,4,479.035203
-0.25,2,479.041123
-0.25,2,479.046974
0.0,3,479.05526
-0.25,1,479.058787
-0.25,1,479.061916
0.0,7,479.081865
0.25,1,479.085028
-0.25,6,479.101672
2.0,7,479.121345
0.25,1,479.124772
0.25,1,479.127602
0.25,1,479.130606
-0.25,1,479.13374
-0.25,4,479.145535
0.0,7,479.165555
-0.25,3,479.174677
0.25,3,479.184541
0.0,6,479.224888
0.0,6,479.652985
0.0,3,479.661905
-0.25,4,479.672977
0.25,4,479.684566
1.5,6,479.701844
-0.25,3,479.710899
-0.25,2,479.717063
-0.25,1,479.720416
-0.25,1,479.723499
0.0,6,479.741114
-0.25,2,479.747203
-0.25,2,479.753378
0.75,7,479.772327
3.0,7,479.792052
0.25,1,479.795016
0.25,1,479.798105
-0.25,1,479.801285
2.5,6,479.817675
3.0,6,479.83414
0.0,3,479.842853
-0.25,3,479.851434
-0.25,2,479.856599
2.25,6,479.87255
-0.25,1,479.875314
-0.25,3,479.883391
3.0,7,479.902476
0.0,6,479.918414
-0.25,4,479.92928
0.0,5,479.94301
0.25,7,479.961611
-0.25,1,479.964674
-0.25,5,479.978332
-0.25,1,479.981555
0.0,7,480.000832
-0.25,2,480.006708
-0.25,5,480.020063
1.0,7,480.038914
0.5,7,480.058021
-0.25,2,480.06392
0.0,6,480.080223
-0.25,3,480.088534
0.0,7,480.108269
2.5,6,480.125346
0.5,7,480.144248
0.25,1,480.147393
0.0,7,480.166758
0.0,5,480.180424
0.0,5,480.19437
-0.25,3,480.202688
-0.25,2,480.208372
-0.25,5,480.222465
0.0,6,480.239364
-0.25,1,480.242372
0.0,7,480.263536
1.25,6,480.280174
-0.25,3,480.288299
0.25,1,480.291054
-0.25,4,480.302794
0.0,7,480.325756
0.25,1,480.328733
-0.25,3,480.337376
0.75,7,480.355451
0.0,5,480.36954
-0.25,1,480.372962
1.5,3,480.38079
-0.25,3,480.389508
0.25,1,480.392333
0.0,7,480.410636
0.0,4,480.421697
-0.25,1,480.424556
-0.25,1,480.427538
0.0,7,480.447054
0.25,1,480.450026
0.25,1,480.452942
0.0,7,480.471367
0.25,1,480.474451
0.5,7,480.492913
0.25,1,480.495816
0.0,3,480.504575
-0.25,2,480.510066
-0.25,1,480.513165
-0.25,1,480.516186
3.0,8,480.541982
0.25,1,480.545122
-0.25,1,480.548008
0.25,1,480.550933
0.0,7,480.569896
0.0,5,480.58362
-0.25,4,480.595062
-0.25,2,480.600923
1.5,7,480.61978
0.25,1,480.622701
-0.25,2,480.628539
1.0,7,480.647813
1.25,6,480.664771
-0.25,6,480.68128
0.0,4,480.692715
-0.25,3,480.701022
0.25,2,480.70661
0.25,2,480.712297
-0.25,4,480.724916
-0.25,4,480.743109
1.5,3,480.751648
0.0,7,480.771609
0.75,6,480.789102
0.25,1,480.792506
-0.25,2,480.798155
-0.25,1,480.801239
-0.25,1,480.804447
-0.25,1,480.807761
0.5,7,480.829954
-0.25,2,480.836743
0.25,1,480.840158
0.0,6,480.85885
-0.25,5,480.872656
0.0,7,480.892042
-0.25,6,480.908903
-0.25,2,480.914865
0.0,6,480.932149
0.25,1,480.935281
2.0,7,480.955639
0.75,5,480.96981
-0.25,4,480.981168
-0.25,2,480.987424
0.0,7,481.007401
-0.25,5,481.021565
0.25,1,481.024678
-0.25,1,481.027734
-0.25,1,481.03083
-0.25,3,481.039623
0.0,6,481.056756
0.0,7,481.077564
-0.25,1,481.080755
-0.25,1,481.083846
-0.25,5,481.098351
0.0,7,481.465779
0.0,7,481.486364
-0.25,1,481.489576
-0.25,8,481.512149
0.25,1,481.515551
0.25,2,481.521217
-0.25,1,481.524092
-0.25,2,481.530073
0.0,5,481.544105
-0.25,1,481.5472
0.0,6,481.563608
-0.25,7,481.583599
-0.25,1,481.586762
-0.25,1,481.589986
1.0,6,481.606312
0.0,5,481.62036
0.0,5,481.634595
0.75,7,481.654522
1.0,7,481.672842
0.25,1,481.676093
-0.25,6,481.692014
-0.25,5,481.705659
3.0,6,481.72184
0.0,7,481.740529
0.0,3,481.74915
2.0,4,481.759658
0.5,7,481.778847
-0.25,5,481.792838
1.0,7,481.811838
-0.25,5,481.825191
0.0,3,481.833739
0.0,6,481.849535
0.5,7,481.869117
0.0,7,481.888026
-0.25,4,481.898981
-0.25,2,481.905137
-0.25,1,481.908159
-0.25,1,481.910973
0.0,5,481.924515
-0.25,2,481.930877
0.0,6,481.947041
-0.25,7,481.966537
-0.25,5,481.980152
-0.25,3,481.988575
0.0,7,482.007785
0.25,1,482.01089
0.75,7,482.029695
0.25,1,482.032647
-0.25,4,482.043508
0.0,7,482.062228
-0.25,1,482.065248
0.0,7,482.085027
0.25,2,482.090782
-0.25,3,482.099189
0.25,1,482.102467
0.25,1,482.105408
-0.25,1,482.108558
-0.25,5,482.121686
0.25,1,482.124619
0.0,6,482.140346
0.5,7,482.159579
0.0,7,482.179411
0.25,5,482.192853
-0.25,2,482.198476
-0.25,1,482.20142
-0.25,3,482.209966
-0.25,7,482.229173
0.0,4,482.240422
0.0,7,482.260559
-0.25,7,482.279708
-0.25,4,482.290476
0.0,6,482.306766
-0.25,6,482.323619
1.5,7,482.342304
-0.25,1,482.345339
0.25,1,482.348397
-0.25,3,482.356544
0.0,6,482.373347
0.0,7,482.391445
-0.25,2,482.397171
0.25,2,482.402575
-0.25,1,482.40559
-0.25,7,482.424465
-0.25,1,482.427462
0.0,7,482.44701
0.25,1,482.450088
3.0,7,482.470001
-0.25,2,482.475794
0.25,1,482.478891
-0.25,1,482.481693
-0.25,2,482.487627
-0.25,2,482.493314
0.0,7,482.512889
0.25,1,482.515828
0.25,7,482.534707
0.25,1,482.53754
-0.25,4,482.548334
0.0,7,482.567546
0.0,3,482.576479
0.0,7,482.596928
1.0,7,482.616261
0.0,5,482.630579
0.25,3,482.638658
0.0,7,482.65882
0.0,4,482.670384
0.25,7,482.689532
-0.25,1,482.692584
-0.75,3,482.700597
0.0,7,482.720119
-0.25,2,482.726009
0.0,7,482.746775
0.0,7,482.766679
0.25,1,482.769724
-0.25,2,482.775571
0.0,4,482.78635
0.25,2,482.791772
0.0,7,482.810595
-0.25,3,482.819464
-0.25,2,482.825428
-0.25,3,482.834082
-0.25,3,482.842564
-0.25,1,482.845795
0.0,3,482.85418
1.5,7,482.873652
-0.25,4,482.884918
-0.25,1,483.20442
0.25,1,483.207811
-0.25,5,483.221722
0.0,6,483.238344
1.0,6,483.254763
-0.25,1,483.258217
-0.25,2,483.264692
-0.25,2,483.271081
-0.25,2,483.276712
-0.25,1,483.279745
-0.25,2,483.286126
-0.25,3,483.295327
0.0,7,483.31886
-0.25,1,483.322068
-0.25,2,483.329111
-0.25,5,483.345002
-0.25,2,483.351263
0.0,4,483.361858
0.0,3,483.370047
0.25,1,483.37312
0.25,7,483.392883
-0.25,1,483.395867
-0.25,6,483.412272
0.25,1,483.415655
-0.25,1,483.418934
-0.25,2,483.4245
0.5,7,483.443167
0.25,1,483.446141
-0.25,1,483.449459
-0.25,1,483.452621
0.25,1,483.455703
-0.25,4,483.466709
-0.25,1,483.46962
-0.25,2,483.475335
0.0,5,483.489093
0.25,1,483.492092
-0.25,1,483.495003
-0.25,2,483.500633
-0.25,3,483.508936
1.0,7,483.527918
-0.25,1,483.531007
-0.25,2,483.536685
0.25,1,483.539611
-0.25,2,483.545192
-0.25,3,483.553422
-0.25,2,483.55913
-0.25,2,483.564699
0.0,7,483.583917
-0.25,1,483.587075
-0.25,5,483.601238
0.25,1,483.604289
1.0,7,483.624133
-0.25,3,483.632565
-0.25,3,483.641174
0.0,6,483.658139
-0.25,2,483.66372
0.25,1,483.666538
0.25,6,483.682263
-0.25,1,483.685295
0.25,1,483.688393
0.0,7,483.70754
0.0,3,483.716153
-0.25,5,483.730437
-0.25,4,483.741163
-0.25,3,483.749539
-0.25,5,483.763452
0.25,1,483.766594
0.0,5,483.779808
0.0,7,483.799105
0.0,7,483.817688
-0.25,1,483.820461
2.5,7,483.840467
2.0,7,483.859215
-0.25,1,483.862056
0.0,7,483.880531
0.0,7,483.898649
-0.25,1,483.901605
0.25,1,483.904424
0.0,7,483.922975
0.25,1,483.925826
0.0,5,483.93963
-0.25,2,483.945368
1.5,7,483.964438
2.5,6,483.980428
0.0,7,484.000142
0.0,7,484.019734
-0.25,1,484.022814
2.0,4,484.033815
-0.25,2,484.039414
-0.25,3,484.04823
0.25,1,484.051011
-0.25,2,484.056586
0.0,6,484.073087
-0.25,8,484.094835
-0.25,6,484.111443
-0.25,3,484.119629
0.0,7,484.138752
-0.25,1,484.14177
-0.25,1,484.144777
0.0,3,484.153186
-0.25,1,484.156141
1.25,5,484.16943
-0.25,2,484.17501
-0.25,6,484.191894
1.0,6,484.208133
-0.25,1,484.211231
0.25,1,484.214153
-0.25,1,484.217106
1.5,7,484.235948
-0.25,1,484.238879
-0.25,5,484.252847
0.0,7,484.272798
-0.25,3,484.281256
0.25,1,484.284084
0.0,5,484.298591
-0.25,7,484.318376
0.25,1,484.321499
0.0,4,484.331726
-0.25,1,484.336932
0.0,7,484.356366
0.0,6,484.373625
-0.25,1,484.376747
0.0,7,484.395683
0.0,7,484.414885
0.25,1,484.417896
1.5,7,484.43739
0.0,7,484.457104
-0.25,2,484.462807
0.25,1,484.465926
-0.25,1,484.469038
-0.25,5,484.483735
-0.25,3,484.4926
-0.25,1,484.495651
-0.25,2,484.50133
1.25,6,484.518796
-0.25,1,484.521988
-0.25,1,484.525181
-0.25,2,484.531107
0.0,3,484.539719
-0.25,2,484.545744
-0.25,1,484.548906
-0.25,1,484.551966
0.0,4,484.562791
-0.25,2,484.568786
-0.25,3,484.577732
0.25,1,484.580854
-0.25,1,484.583874
-0.25,4,484.595816
0.0,7,484.61653
-0.25,1,484.619668
0.75,7,484.638466
-0.25,2,484.644255
1.0,7,484.999054
0.0,7,485.02045
0.25,1,485.023631
3.0,6,485.040814
0.0,7,485.060696
-0.25,3,485.069231
0.0,7,485.089097
0.25,1,485.092168
2.0,7,485.111563
-0.25,1,485.114736
-0.25,1,485.117879
0.5,7,485.138336
0.0,7,485.158666
3.0,6,485.175122
-0.25,1,485.178394
-0.25,5,485.193665
1.0,7,485.213311
0.5,7,485.233315
0.25,1,485.236219
0.0,7,485.257083
-0.25,5,485.271964
0.25,1,485.275052
1.0,7,485.295116
-0.25,3,485.303596
2.0,7,485.32372
-0.25,1,485.326702
-0.25,1,485.32959
0.5,7,485.349602
-0.25,3,485.357769
0.0,7,485.377534
10.5,29,485.457213
0.25,1,485.460218
-0.25,1,485.463136
-0.25,1,485.466174
0.0,4,485.477327
-0.25,3,485.485772
-0.25,1,485.488907
-0.25,9,485.513863
-0.25,1,485.517213
1.0,7,485.537461
-0.25,1,485.540897
0.0,3,485.549442
-0.25,2,485.554736
-0.25,2,485.560612
-0.25,2,485.56656
0.0,7,485.586179
-0.25,7,485.605823
0.25,1,485.608629
-0.25,9,485.634025
0.0,6,485.650915
-0.25,2,485.656512
-0.25,2,485.662371
-0.25,1,485.665343
-0.25,1,485.668516
-0.25,1,485.67168
-0.25,1,485.67454
-0.25,1,485.677747
0.25,1,485.680715
0.5,7,485.700576
-0.25,3,485.708694
0.0,7,485.728144
-0.25,1,485.731087
0.25,1,485.733862
0.0,3,485.742058
-0.25,2,485.747372
-0.25,5,485.761094
-0.25,4,485.771988
-0.25,1,485.77492
0.25,1,485.777887
-0.25,3,485.786396
0.0,7,485.806113
-0.25,1,485.809311
0.5,7,485.828121
-0.25,2,485.83375
3.0,6,485.849987
0.0,6,485.866736
0.0,7,485.88546
-0.25,2,485.891086
-0.25,7,485.909907
0.5,7,485.929474
0.0,3,485.938093
1.0,6,485.954372
-0.25,2,485.96031
-0.25,3,485.968716
2.0,7,485.98803
-0.25,2,485.993675
0.0,3,486.002353
-0.25,1,486.005448
-0.25,1,486.008535
-0.25,1,486.011665
0.0,6,486.029031
0.0,5,486.043316
-0.25,2,486.048586
2.0,7,486.067523
-0.25,1,486.070405
-0.25,3,486.078697
0.25,1,486.081461
1.0,6,486.098267
0.25,1,486.10112
0.0,7,486.120266
-0.25,2,486.126163
-0.25,1,486.129514
0.25,1,486.132386
2.0,7,486.152927
0.25,1,486.156078
-0.25,6,486.173664
0.25,1,486.176916
0.25,1,486.179944
0.25,1,486.183062
0.25,4,486.194521
-0.25,3,486.203554
-0.25,1,486.206694
0.5,7,486.227335
-0.25,1,486.230361
-0.25,2,486.236434
-0.25,1,486.239516
0.0,7,486.260408
0.25,1,486.263721
0.0,7,486.284265
-0.25,3,486.293765
-0.25,4,486.304695
0.0,5,486.320215
-0.25,7,486.340337
0.5,7,486.360556
0.0,4,486.372282
-0.25,1,486.375428
0.0,4,486.388271
1.25,6,486.40702
0.0,3,486.415901
-0.25,3,486.424796
0.0,7,486.444746
2.5,5,486.819122
-0.25,2,486.826055
0.25,1,486.829279
-0.25,5,486.843598
0.5,7,486.863108
-0.25,3,486.871279
-0.25,2,486.8767
-0.25,1,486.879649
-0.25,6,486.896453
-0.25,1,486.899716
1.5,7,486.9193
-0.25,2,486.925325
0.0,7,486.944392
1.5,7,486.96382
0.0,6,486.98114
3.0,6,486.997124
0.0,7,487.016327
-0.25,1,487.019328
-0.25,3,487.027584
-0.25,1,487.030639
0.0,6,487.047678
0.25,1,487.050774
-0.25,3,487.059009
-0.25,1,487.062127
0.0,7,487.081673
-0.25,1,487.08461
1.0,7,487.103409
-0.25,3,487.111707
-0.25,1,487.1148
-0.25,1,487.117775
0.25,1,487.120823
-0.25,3,487.129123
-0.25,3,487.138046
0.25,1,487.140959
-0.25,1,487.143973
0.25,1,487.147067
-0.25,1,487.150023
0.0,3,487.159021
-0.25,1,487.161979
0.0,7,487.180946
0.0,7,487.200249
-0.25,1,487.203291
-0.75,1,487.20644
-0.25,1,487.209281
-0.25,1,487.212121
2.5,5,487.22593
0.25,1,487.228949
-0.25,1,487.232137
0.25,1,487.234993
-0.25,1,487.237913
0.5,7,487.259226
0.0,5,487.273356
0.25,1,487.276275
-0.25,2,487.281919
0.0,7,487.300426
-0.25,5,487.314294
-0.25,5,487.329711
0.25,1,487.332794
-0.25,1,487.335815
-0.25,3,487.344031
-0.25,1,487.347194
-0.25,3,487.355366
-0.25,1,487.358533
0.0,6,487.375463
-0.25,1,487.378198
0.25,1,487.38116
-0.25,3,487.389842
0.25,1,487.392932
-0.25,3,487.401393
-0.25,2,487.407006
-0.25,4,487.417859
0.75,7,487.438723
0.25,1,487.442164
0.25,1,487.445422
-0.25,1,487.448728
-0.25,2,487.454657
-0.25,1,487.458006
0.0,7,487.478611
0.0,5,487.492793
0.0,6,487.508988
-0.25,2,487.514582
-0.25,1,487.517665
0.0,3,487.526308
0.25,1,487.529293
-0.25,1,487.532216
-0.25,1,487.53526
-0.25,1,487.538197
-0.25,4,487.549738
-0.25,2,487.555722
-0.25,4,487.566414
0.25,1,487.569468
-0.25,3,487.577809
-0.25,2,487.583851
0.25,1,487.586618
0.0,7,487.605882
0.0,7,487.625673
3.0,7,487.645642
-0.25,1,487.64874
-0.25,7,487.668315
-0.25,1,487.671298
-0.25,4,487.682905
0.25,1,487.685746
0.25,2,487.691907
0.0,4,487.702358
0.5,6,487.718685
-0.25,2,487.724377
-0.25,3,487.732534
1.25,5,487.74657
-0.25,2,487.752526
-0.25,1,487.755763
-0.25,6,487.771816
-0.25,1,487.774729
-0.25,1,487.777868
-0.25,6,487.79447
0.5,6,487.811024
-0.25,1,487.813983
0.25,1,487.816868
1.5,5,487.830242
-0.25,2,487.83611
-0.25,1,487.83945
0.0,7,487.858579
0.0,7,487.878662
-0.25,2,487.884224
-0.25,3,487.892662
-0.25,1,487.896075
-0.25,1,487.899165
-0.25,1,487.902526
-0.25,2,487.908659
0.25,1,487.911665
0.0,7,487.930573
-0.25,1,487.933541
0.25,4,487.94545
0.0,6,487.962663
-0.25,1,487.965552
1.25,5,487.979728
-0.25,1,487.982674
-0.25,4,487.993338
-0.25,1,487.996554
-0.25,4,488.007914
0.25,1,488.011135
-0.25,7,488.030396
-0.25,3,488.038703
0.0,6,488.055427
-0.25,4,488.066319
-0.25,1,488.06932
-0.25,1,488.07206
0.25,1,488.075149
0.25,1,488.078245
-0.25,1,488.081316
-0.25,3,488.090081
0.25,1,488.093053
-0.25,3,488.100671
0.5,7,488.120086
0.25,1,488.122938
0.0,5,488.136704
-0.25,4,488.147661
0.25,1,488.150532
1.5,7,488.170248
0.0,7,488.189867
-0.25,1,488.193053
0.25,1,488.195867
-0.25,2,488.201742
0.0,7,488.221567
-0.25,6,488.237709
2.5,7,488.257547
-0.25,2,488.264188
2.25,6,488.620579
-0.25,1,488.624132
-0.25,2,488.630013
-0.25,3,488.639241
-0.25,3,488.647732
-0.25,2,488.653296
0.0,3,488.663869
0.0,7,488.684824
0.0,4,488.695961
-0.25,5,488.710299
-0.25,2,488.716331
0.75,6,488.733067
-0.25,1,488.736323
-0.25,7,488.756036
0.0,4,488.766592
-0.25,1,488.769523
0.0,7,488.789601
-0.25,1,488.792671
-0.25,5,488.806963
0.25,1,488.809922
0.25,1,488.812754
-0.25,3,488.82097
0.25,1,488.823949
0.0,3,488.832984
0.25,1,488.835948
-0.25,1,488.838895
-0.25,1,488.841627
0.0,6,488.857731
3.0,6,488.874777
-0.25,1,488.878175
0.25,7,488.898176
-0.25,1,488.90104
0.0,7,488.919477
-0.25,5,488.933396
0.25,1,488.936407
-0.25,1,488.939435
0.0,7,488.959455
1.25,6,488.975935
0.5,6,488.992686
0.25,1,488.995756
-0.25,3,489.00431
0.0,6,489.020869
-0.25,1,489.023845
-0.25,3,489.032609
-0.25,2,489.038477
0.0,6,489.054655
0.0,7,489.074314
-0.25,1,489.077341
1.5,3,489.085636
1.5,6,489.102667
-0.25,4,489.11459
-0.25,1,489.117997
0.75,4,489.13052
0.0,7,489.150661
-0.25,5,489.170126
0.0,7,489.19019
0.25,1,489.19332
-0.25,4,489.20476
0.0,6,489.221555
0.25,1,489.224621
0.0,6,489.240969
2.0,7,489.26071
0.0,6,489.277419
-0.25,3,489.285819
1.25,4,489.297379
-0.25,4,489.308274
-0.25,2,489.31403
3.0,6,489.330802
0.25,7,489.349957
0.25,1,489.353121
0.25,1,489.356114
-0.25,2,489.36252
0.0,7,489.383304
-0.25,1,489.386559
-0.25,6,489.404575
-0.25,2,489.410188
0.75,6,489.426302
-0.25,1,489.429191
0.0,7,489.448385
-0.25,1,489.451125
0.0,6,489.467009
-0.25,1,489.470145
1.0,7,489.489269
-0.25,2,489.495233
0.25,1,489.498073
-0.25,2,489.503888
0.0,3,489.512312
-0.25,6,489.529189
0.0,7,489.548551
-0.25,2,489.553998
-0.25,1,489.556871
0.0,7,489.575403
-0.25,3,489.58339
0.0,7,489.601703
-0.25,2,489.607323
-0.25,2,489.612957
-0.25,2,489.618943
-0.25,1,489.622104
0.0,7,489.64176
3.0,7,489.660966
-0.25,2,489.667745
2.0,7,489.68667
0.75,6,489.703226
0.0,6,489.720345
-0.25,3,489.728864
-0.25,4,489.740708
0.25,1,489.744071
-0.25,1,489.747338
1.5,7,489.767039
-0.25,1,489.770033
-0.25,8,489.792384
-0.25,1,489.795558
-0.25,1,489.798705
-0.25,1,489.802062
-0.25,3,489.810642
-0.25,1,489.813573
1.5,3,489.822073
-0.25,1,489.825253
-0.25,5,489.838996
0.0,6,489.85598
-0.25,1,489.859086
-0.25,1,489.862077
0.25,2,489.86835
0.0,6,489.885552
-0.25,6,489.902585
0.25,1,489.90554
0.5,7,489.925507
2.5,6,489.94102
-0.25,4,489.951993
0.0,3,489.959988
-0.25,1,489.962987
3.0,6,489.979903
-0.25,1,489.982861
0.0,3,489.991221
2.0,7,490.010007
0.75,6,490.026002
1.5,5,490.039719
1.0,6,490.056453
0.25,1,490.059454
-0.25,1,490.391954
-0.25,5,490.406698
-0.25,2,490.412949
0.0,7,490.431786
-0.25,1,490.435047
2.0,7,490.454979
0.25,1,490.458168
-0.25,3,490.466658
-0.25,1,490.469712
-0.25,1,490.472568
-0.25,2,490.478345
-0.25,1,490.481597
2.5,6,490.498366
-0.25,2,490.504182
0.25,1,490.507318
-0.25,4,490.518229
0.0,4,490.529324
-0.25,4,490.540537
-0.25,6,490.556404
-0.25,3,490.56498
0.25,1,490.567797
0.0,6,490.583537
0.0,7,490.602126
-0.25,3,490.610165
-0.25,1,490.613065
0.0,7,490.631936
0.25,1,490.635031
0.0,3,490.643604
-0.25,3,490.652088
-0.25,1,490.655155
10.5,29,490.735664
-0.25,2,490.742371
-0.25,2,490.748665
-0.25,1,490.75205
0.0,7,490.77202
0.0,5,490.785793
-0.25,5,490.799172
-0.25,1,490.802021
0.5,7,490.820917
3.0,7,490.839498
0.0,6,490.856307
0.25,1,490.859222
0.25,1,490.862298
0.25,7,490.883438
-0.25,2,490.889219
-0.25,5,490.903506
-0.25,1,490.906771
0.0,4,490.917806
0.0,4,490.929082
1.0,7,490.948889
0.25,1,490.951891
0.25,1,490.95482
0.25,1,490.957703
-0.25,6,490.973425
-0.25,5,490.987724
0.25,1,490.99129
-0.25,4,491.004476
-0.25,1,491.007848
-0.25,1,491.01112
0.0,5,491.025963
0.0,5,491.040415
-0.25,1,491.043452
0.25,1,491.046363
0.25,7,491.065461
0.25,1,491.068453
0.25,1,491.071498
-0.25,1,491.074648
-0.25,3,491.082656
-0.25,7,491.100963
0.25,1,491.104004
-0.25,1,491.107281
-0.25,2,491.112978
0.0,7,491.131871
-0.25,5,491.146066
-0.25,1,491.149096
0.25,1,491.151949
0.0,7,491.170867
0.5,7,491.189207
-0.25,6,491.205343
0.0,3,491.213649
