#{"t_start": 1788542983.2141814, "env_id": "None"}
r,l,t
0.25,3,231.130197
0.75,4,231.140274
8.75,12,231.169873
-0.25,8,231.190008
1.75,6,231.205165
-0.75,1,231.207978
8.5,17,231.25229
3.75,10,231.278664
-4.75,15,231.315864
-0.25,2,231.320804
3.75,10,231.351472
13.25,18,231.400472
10.25,12,231.432303
0.75,1,231.435233
-0.25,2,231.441077
-0.75,1,231.444146
-0.25,2,231.450055
19.75,42,231.557781
6.25,15,231.601509
-0.75,1,231.604544
1.75,6,231.622856
3.75,16,231.665221
1.25,5,231.678897
0.25,6,231.695884
3.25,15,231.73666
0.75,4,231.749966
0.25,3,231.758466
1.25,5,231.772421
-2.25,4,231.783741
-0.25,2,231.78936
7.25,12,231.822465
11.5,13,231.857602
0.75,4,231.868993
11.25,13,231.907843
-7.75,23,231.969676
-0.25,2,231.975579
2.25,7,231.994428
-0.75,1,231.997611
0.25,3,232.005974
-4.25,6,232.022499
-0.75,1,232.025823
4.25,11,232.05562
-0.75,1,232.059005
0.75,1,232.062275
-0.25,2,232.068321
7.75,11,232.099189
-0.25,2,232.105209
15.75,20,232.157694
6.75,16,232.202878
3.75,10,232.229775
-3.75,4,232.241507
-0.25,2,232.247728
-0.75,1,232.251015
-0.25,2,232.257121
11.25,15,232.297073
-0.75,1,232.300066
0.75,1,232.30296
12.25,27,232.391375
-2.25,4,232.402132
0.75,1,232.405044
-0.75,1,232.408336
-0.25,2,232.413723
10.75,13,232.450649
-0.75,1,232.453624
0.25,3,232.462978
1.25,5,232.476929
-0.25,2,232.482694
-0.75,1,232.485655
26.75,46,232.972402
8.25,19,233.023666
14.25,19,233.077163
0.25,3,233.085442
2.25,7,233.105772
19.25,31,233.191766
-3.25,5,233.204365
4.25,11,233.232425
3.75,10,233.259822
-1.75,11,233.289701
-0.75,1,233.292796
1.75,6,233.310981
9.5,17,233.36429
1.75,6,233.382929
3.25,9,233.407754
1.75,6,233.424705
6.75,19,233.482689
8.25,16,233.533757
-0.75,1,233.536841
13.25,19,233.596483
0.75,1,233.599615
12.0,22,233.661695
1.75,6,233.682884
-1.25,3,233.691612
-0.75,1,233.694823
-0.75,1,233.697939
3.25,9,233.723574
12.25,20,233.777414
1.25,5,233.791159
0.75,1,233.794338
19.0,20,233.849529
3.25,9,233.875081
-0.25,2,233.881281
-0.25,2,233.887053
-0.25,2,233.893285
-0.25,2,233.898813
-0.25,2,233.904565
2.75,5,233.919593
0.75,4,233.931484
0.75,4,233.943241
4.75,12,233.976018
2.25,7,233.995507
7.25,10,234.022098
0.75,1,234.02515
10.25,16,234.068266
1.25,5,234.082154
0.75,1,234.085233
2.75,5,234.09897
-0.25,2,234.104805
6.5,13,234.141846
0.75,4,234.152315
-0.25,2,234.157961
-1.25,3,234.165745
-0.75,1,234.168685
-0.25,2,234.174452
-0.75,1,234.177278
-0.25,2,234.182703
0.75,4,234.193617
2.75,8,234.213977
5.25,13,234.24826
10.25,13,234.28459
7.75,11,234.314322
-2.75,6,234.331698
10.75,11,234.719367
-0.25,2,234.725348
1.75,4,234.736719
-0.75,1,234.741195
-0.25,2,234.747218
1.75,6,234.763527
3.25,9,234.7881
0.75,1,234.791432
-1.25,3,234.799579
-0.75,1,234.802313
-0.75,1,234.805403
11.75,14,234.843088
10.75,14,234.884237
33.75,45,235.014209
0.75,1,235.017326
0.75,1,235.020369
10.25,12,235.053793
-5.25,13,235.091344
9.75,16,235.134012
-0.25,2,235.140237
5.75,14,235.176902
-0.25,2,235.182738
0.25,3,235.191127
0.75,1,235.194222
5.75,14,235.230491
14.75,18,235.280636
-0.25,2,235.286246
0.75,1,235.289715
-4.25,6,235.306493
0.75,4,235.317737
8.25,13,235.356793
6.75,10,235.382481
-0.75,1,235.385457
7.75,14,235.424278
0.25,3,235.432489
6.25,15,235.470589
1.25,5,235.484409
2.75,8,235.505985
0.25,3,235.514551
1.75,6,235.531872
1.25,5,235.546355
-0.75,1,235.549331
0.75,4,235.561375
-0.25,2,235.567225
-0.75,1,235.570485
-0.25,2,235.577385
0.25,3,235.587055
0.25,3,235.597661
20.25,24,235.662954
7.25,14,235.701233
5.25,13,235.739005
9.25,21,235.797723
14.75,23,235.858948
-0.25,2,235.864764
3.25,9,235.891126
0.75,1,235.89435
-0.25,2,235.900227
4.25,11,235.929477
-0.75,1,235.932417
0.25,9,235.955771
6.25,15,235.998016
10.25,19,236.052735
-4.25,6,236.068785
10.25,12,236.100624
3.25,7,236.119263
14.5,29,236.543432
-0.25,2,236.549002
3.25,12,236.580479
14.75,19,236.631344
5.75,9,236.654954
0.75,1,236.658431
5.25,13,236.692955
-4.25,9,236.71821
6.75,11,236.74714
-0.25,2,236.752183
-1.25,3,236.760373
5.75,14,236.799254
1.25,11,236.829672
5.75,13,236.863747
0.25,3,236.871727
22.25,28,236.945633
-3.75,10,236.971473
-1.25,3,236.979402
2.75,8,237.000959
0.75,4,237.012246
7.75,12,237.044444
-0.75,1,237.047827
-0.75,1,237.051016
18.75,34,237.155694
-0.75,1,237.158797
9.75,22,237.218867
3.75,10,237.245926
6.75,16,237.289921
0.75,4,237.300868
-0.25,2,237.306712
7.75,18,237.362313
8.25,19,237.420954
-0.75,1,237.424526
-0.75,1,237.427938
10.25,14,237.472447
-1.25,6,237.488927
0.75,1,237.491958
0.25,6,237.508386
4.25,11,237.539065
-0.75,1,237.542483
9.75,22,237.601767
10.25,13,237.637725
-1.25,3,237.646334
4.75,12,237.678992
4.25,11,237.710259
4.25,11,237.740147
0.25,3,237.749513
4.25,11,237.77886
4.75,7,237.798162
-0.75,1,237.801053
1.75,6,237.817834
-0.25,12,237.850313
7.75,10,237.875774
0.75,4,237.885889
0.25,3,238.241307
12.5,14,238.281178
2.25,4,238.294312
14.5,29,238.381262
-0.25,2,238.387211
0.75,1,238.390715
2.25,4,238.401326
-3.75,4,238.412313
12.25,23,238.476151
4.75,12,238.50956
3.75,10,238.535999
-0.75,1,238.539419
-0.25,2,238.546289
7.25,13,238.582425
-0.75,1,238.58564
0.25,3,238.595161
-0.25,2,238.601074
0.75,4,238.612481
4.25,11,238.644063
15.75,20,238.698485
0.75,4,238.710671
9.25,21,238.76828
0.75,7,238.78608
-0.75,1,238.789478
-4.25,6,238.805626
0.75,1,238.808599
10.25,12,238.840259
7.5,15,238.884364
9.75,16,238.929451
5.75,11,238.95918
1.25,5,238.973606
8.0,13,239.009203
-0.25,2,239.014913
-0.25,2,239.020555
0.75,1,239.023698
0.75,1,239.027141
8.25,19,239.080938
11.75,13,239.119498
7.25,17,239.165123
0.75,1,239.168097
1.75,3,239.176708
-1.25,12,239.208248
1.5,12,239.238365
-0.25,2,239.243833
-0.75,1,239.247132
-0.75,1,239.249989
10.25,12,239.281065
1.25,5,239.295227
9.75,16,239.340368
-0.75,1,239.343327
0.75,1,239.346286
1.5,12,239.377698
6.25,15,239.419167
-3.75,10,239.44541
2.25,7,239.464689
-0.25,2,239.470389
12.75,17,239.514662
2.25,7,239.533252
-1.25,3,239.541455
3.75,10,239.568242
2.25,7,239.589887
-0.75,1,239.593346
-7.25,13,239.629713
12.5,14,239.979598
-0.25,2,239.984965
0.75,1,239.988175
0.25,3,239.996811
-0.25,2,240.002473
6.25,10,240.028558
0.75,1,240.031357
4.25,17,240.07611
0.25,3,240.084214
-0.75,1,240.086996
1.75,6,240.102137
6.75,16,240.143482
1.25,5,240.15626
-0.75,1,240.159291
4.25,11,240.188739
0.25,3,240.197404
2.25,7,240.215581
3.25,9,240.240341
-0.75,1,240.243804
7.25,12,240.277783
4.75,12,240.312914
12.25,30,240.3989
0.75,1,240.401867
1.25,5,240.415092
5.75,8,240.436374
-0.25,2,240.442619
2.25,5,240.456303
2.75,8,240.477787
0.75,1,240.480714
2.75,8,240.50123
-0.75,1,240.504219
2.25,7,240.522194
1.75,3,240.529856
8.25,22,240.590467
0.25,3,240.599151
-0.75,1,240.601969
-0.25,12,240.632665
-0.75,1,240.635676
9.5,19,240.689578
11.75,16,240.738129
12.75,15,240.782898
-0.75,1,240.785877
-0.25,2,240.792369
6.75,16,240.835554
0.25,3,240.844589
1.75,6,240.863477
0.75,1,240.867078
1.25,5,240.884203
0.75,1,240.88757
-0.75,1,240.891357
0.75,1,240.894753
6.75,12,240.930314
0.25,3,240.939103
-0.75,1,240.942275
-0.75,1,240.945374
7.25,13,240.980699
3.75,10,241.009957
-0.25,2,241.016206
1.75,6,241.033265
1.75,6,241.049956
6.75,13,241.083152
-0.25,2,241.088912
-0.25,2,241.094162
4.25,11,241.121988
0.75,1,241.125247
-0.25,2,241.131047
2.75,8,241.152167
6.0,15,241.190749
0.75,4,241.201595
12.25,16,241.248596
-2.25,4,241.259813
3.25,6,241.275854
0.75,1,241.278681
4.25,11,241.306628
2.25,7,241.325675
0.25,3,241.333816
-1.25,3,241.343722
7.75,15,241.38339
-0.25,2,241.388747
-0.25,2,241.394216
-0.25,2,241.75131
1.25,5,241.765314
2.75,8,241.788263
-0.75,1,241.791811
-0.25,2,241.799118
-0.75,1,241.802319
2.75,8,241.823483
-0.25,2,241.829514
-0.75,1,241.832494
2.75,8,241.854379
0.75,1,241.85767
6.75,16,241.900369
0.75,4,241.911566
8.0,16,241.953137
12.0,16,241.994374
0.75,1,241.997585
11.25,14,242.035067
0.25,3,242.043927
13.75,16,242.087349
7.25,13,242.122473
0.75,4,242.133626
-0.75,1,242.136464
-0.25,2,242.142284
-0.25,2,242.148195
1.25,5,242.162122
-0.75,10,242.187358
7.25,13,242.219914
-9.25,18,242.266785
6.25,15,242.305706
-2.25,4,242.316336
8.0,16,242.364657
0.25,3,242.373338
-0.75,1,242.376203
-0.75,1,242.379148
4.75,11,242.408273
6.25,15,242.448432
5.75,14,242.484992
8.25,19,242.536179
6.5,13,242.572168
1.25,5,242.592939
4.25,11,242.622798
-0.25,2,242.628999
1.75,6,242.64643
5.75,11,242.678896
10.75,23,242.75692
6.25,15,242.799323
7.75,18,242.864213
2.25,7,242.886572
-0.25,2,242.893476
7.0,14,242.939353
-0.75,1,242.943194
1.75,4,242.955437
-0.25,7,242.976171
23.0,24,243.045348
1.75,6,243.062306
-0.75,1,243.066368
-1.25,3,243.077424
4.75,12,243.114142
-1.25,1,243.117426
12.5,25,243.190654
-0.25,2,243.197774
8.75,20,243.654424
12.25,16,243.707981
-0.25,2,243.715263
0.75,4,243.728774
-1.25,3,243.7377
-0.75,1,243.741005
0.25,3,243.750526
-0.25,2,243.756419
5.75,14,243.796248
-0.75,1,243.799419
2.25,6,243.817921
7.25,12,243.852285
0.75,1,243.85521
0.25,3,243.864672
-0.75,1,243.867753
0.75,4,243.880113
-0.75,1,243.88326
-3.25,8,243.905665
3.75,10,243.934327
10.75,13,243.97394
-0.75,1,243.978063
2.25,7,244.000589
3.25,9,244.027996
0.75,1,244.031486
17.5,26,244.108677
-1.25,12,244.145094
2.75,8,244.169242
5.75,13,244.20679
-0.25,2,244.213552
0.75,1,244.216776
11.5,13,244.254518
2.25,7,244.274712
-0.25,2,244.281274
5.75,14,244.329095
0.25,3,244.342015
2.25,4,244.35652
3.25,9,244.385138
6.5,13,244.437509
4.75,8,244.463883
23.0,24,244.539227
2.75,8,244.563296
5.75,14,244.607378
-3.75,4,244.625707
-0.75,1,244.629404
9.5,16,244.688781
-0.75,1,244.692793
-0.75,1,244.69708
3.75,10,244.736521
-2.25,7,244.762076
-0.75,1,244.765599
1.25,5,244.782219
2.25,4,244.795964
1.75,6,244.815344
-0.25,2,244.82161
-0.75,1,244.825117
7.5,15,244.870202
-0.75,1,244.873555
0.75,4,244.885779
4.25,11,244.919017
-1.75,5,244.943404
12.25,18,245.005554
0.75,1,245.009223
-0.75,1,245.012606
10.25,23,245.082282
-3.25,8,245.108554
4.25,11,245.142569
0.75,4,245.155003
1.75,6,245.178664
2.75,8,245.202012
8.75,11,245.234812
-3.25,5,245.250859
3.25,21,245.773992
0.75,1,245.779613
-1.25,3,245.792322
14.25,17,245.843828
5.25,13,245.882748
-0.75,1,245.885742
11.75,16,245.929528
-0.75,1,245.93285
11.25,13,245.97108
-0.75,1,245.974299
12.25,24,246.037572
9.75,17,246.084773
10.75,15,246.128259
-0.25,2,246.133484
2.75,5,246.146795
5.25,13,246.182248
0.75,1,246.185408
-0.25,2,246.191399
-2.25,4,246.203222
-0.75,1,246.20657
-3.75,10,246.235871
9.75,17,246.282157
23.0,24,246.346043
-0.75,1,246.349442
2.25,4,246.36111
0.25,4,246.371673
0.25,3,246.380051
11.25,13,246.415479
0.75,1,246.418723
-0.75,1,246.421773
5.25,13,246.456157
1.75,6,246.47187
0.75,4,246.482612
0.25,3,246.491417
-0.75,1,246.49473
-0.25,2,246.502054
0.75,4,246.516495
-3.25,5,246.539592
3.25,9,246.576174
1.75,6,246.60068
0.75,4,246.615005
1.25,5,246.632116
2.25,7,246.65595
1.25,5,246.675816
-0.75,1,246.679613
-0.75,1,246.683601
0.25,3,246.693975
7.75,18,246.752637
-4.75,8,246.777213
-0.25,2,246.783302
8.0,16,246.834747
0.25,3,246.843993
12.5,25,246.910531
-0.75,1,246.914257
5.75,8,246.935658
1.75,3,246.944889
-0.75,1,246.947862
18.0,25,247.02159
2.75,8,247.042879
-0.25,2,247.048952
0.75,1,247.051924
-0.75,1,247.055182
-1.75,5,247.069841
-0.75,1,247.072939
7.75,18,247.129597
-0.75,1,247.132994
0.75,1,247.13608
34.25,46,247.713678
2.25,7,247.733899
-1.75,8,247.756045
4.25,11,247.78616
7.75,18,247.840909
4.75,12,247.880879
2.25,17,247.940976
9.25,17,247.986657
14.0,25,248.054996
0.25,3,248.06336
3.75,10,248.089178
17.5,23,248.149291
0.75,1,248.152452
0.75,4,248.164372
4.75,10,248.192411
1.75,6,248.209592
0.25,3,248.218237
0.75,1,248.221622
1.75,6,248.239136
7.75,18,248.289363
0.25,3,248.2982
0.75,1,248.301193
4.75,12,248.334806
14.0,16,248.384766
3.75,10,248.412734
5.25,13,248.454145
-0.25,8,248.476696
5.75,12,248.506792
-0.25,2,248.512776
-0.75,1,248.515748
0.25,3,248.524525
-0.25,2,248.530798
1.75,6,248.547357
-0.25,2,248.552924
10.5,21,248.615347
0.75,1,248.618161
-0.25,2,248.623901
0.25,3,248.631793
4.75,12,248.666079
-0.75,1,248.669144
-1.25,3,248.677789
0.25,3,248.686309
12.5,24,248.751975
-1.25,3,248.760654
0.25,3,248.769133
-0.75,1,248.772296
0.25,3,248.780777
1.75,6,248.796908
-0.75,1,248.800064
-0.75,1,248.803005
-0.75,1,248.806283
-0.75,1,248.809302
-0.75,1,248.812605
-0.75,1,248.815547
11.75,21,248.869566
0.75,1,248.872762
1.75,6,248.889139
-0.75,1,248.892177
2.75,8,248.914567
1.25,5,248.928444
0.75,1,248.931358
3.75,13,248.967722
-1.25,6,248.985359
-0.75,1,248.988515
0.75,1,248.991942
3.25,9,249.015961
7.25,13,249.049074
-0.25,2,249.054719
-0.75,1,249.057985
3.25,9,249.083339
-0.75,1,249.08644
1.75,3,249.094747
0.25,3,249.102905
1.25,5,249.116851
0.25,3,249.1258
24.0,27,249.561245
0.75,1,249.564883
5.25,13,249.6052
-0.75,1,249.60874
0.75,1,249.612155
-0.25,2,249.618503
0.75,4,249.630738
3.75,10,249.659817
5.25,13,249.696465
4.75,12,249.728955
-0.75,1,249.731972
15.75,21,249.787019
12.75,15,249.827605
0.75,4,249.838142
-0.75,1,249.840929
0.75,1,249.84428
11.25,14,249.883116
-0.75,1,249.886067
7.5,15,249.926388
0.75,4,249.93678
0.25,3,249.946005
7.5,15,249.986402
-0.75,1,249.989465
0.75,1,249.992527
-0.75,1,249.995469
-0.75,1,249.998387
-0.75,1,250.001368
9.5,16,250.044218
-0.75,1,250.047508
-2.25,4,250.058643
0.75,7,250.078717
12.25,16,250.122535
-0.75,1,250.125884
-0.25,2,250.131731
14.5,16,250.17375
23.5,36,250.266017
0.75,1,250.268655
0.25,6,250.283835
0.25,3,250.292992
0.75,1,250.295785
0.25,3,250.303851
18.0,25,250.37062
-0.75,1,250.373495
0.25,3,250.380991
-0.25,2,250.386269
1.25,3,250.394995
3.25,9,250.418599
6.25,15,250.457673
-0.75,1,250.46057
-0.75,1,250.463248
6.75,16,250.50683
0.75,1,250.509684
5.75,14,250.545613
-0.75,1,250.548779
13.0,26,250.619932
-0.25,2,250.625133
0.75,1,250.628019
0.25,3,250.636222
0.75,4,250.647077
4.75,9,250.670587
2.75,8,250.692154
-1.25,3,250.700811
-0.75,1,250.705286
1.75,6,250.726502
-0.75,1,250.729563
-0.75,1,250.732569
7.75,18,250.782509
1.25,5,250.796726
3.75,10,250.823752
0.75,1,250.826877
0.25,3,250.835058
-0.75,1,250.838311
8.75,16,250.883283
-0.75,4,250.894365
6.75,16,251.277259
3.75,10,251.303454
4.25,11,251.332068
1.75,6,251.348106
8.75,20,251.405128
0.75,3,251.413262
7.75,18,251.461261
0.25,3,251.469967
7.75,12,251.504144
-0.25,2,251.51046
1.25,5,251.523971
8.75,14,251.576176
-0.25,2,251.584562
-0.25,2,251.593
2.25,13,251.636762
0.75,1,251.640647
0.75,4,251.653337
3.25,9,251.684767
13.0,26,251.757735
1.25,5,251.772434
2.75,6,251.789548
5.75,14,251.827956
4.75,21,251.886168
-0.75,1,251.889268
1.25,5,251.903607
4.25,17,251.949287
8.75,14,251.992485
0.25,3,252.00077
-0.25,2,252.00687
-0.25,2,252.013467
0.25,3,252.02156
-0.75,1,252.024935
0.25,3,252.033189
1.75,6,252.049591
-0.25,2,252.055124
0.75,1,252.058363
9.5,16,252.105553
1.75,6,252.123589
-0.25,2,252.130188
5.25,16,252.176425
-0.75,1,252.179549
-0.75,1,252.182615
-0.25,2,252.189393
8.75,12,252.244214
13.25,16,252.304579
0.25,3,252.319971
0.75,1,252.325394
-3.25,5,252.347286
11.75,14,252.414572
-0.75,1,252.419309
-0.75,1,252.4248
20.75,24,252.54384
11.0,22,252.614173
-0.75,1,252.617521
0.75,3,252.62658
5.25,13,252.678277
1.75,6,252.699612
0.25,3,252.710783
-0.25,2,252.717818
1.25,5,252.735971
5.75,14,252.780262
-0.75,1,252.783663
6.75,13,252.821063
10.25,12,252.854657
-0.75,1,252.858191
-3.25,5,252.872301
2.25,7,252.891164
-0.25,2,252.89711
11.75,15,253.278985
12.5,14,253.314331
-0.25,2,253.319997
-2.75,6,253.339335
1.75,6,253.357803
5.25,13,253.393441
0.75,1,253.396452
5.75,8,253.417653
9.75,18,253.463719
9.75,12,253.494833
-0.75,1,253.49775
2.25,7,253.515459
-0.25,2,253.520301
0.75,4,253.531204
7.0,14,253.570196
4.75,12,253.60844
0.25,3,253.616442
0.25,3,253.624659
-0.75,1,253.627844
13.0,19,253.679837
14.0,17,253.730507
14.0,17,253.776538
36.5,48,253.913604
1.25,5,253.928413
4.75,12,253.962229
-0.75,1,253.965188
5.75,14,254.003267
-1.25,3,254.013277
0.75,1,254.016386
5.25,13,254.050883
5.25,13,254.085286
3.75,16,254.132414
6.75,13,254.168378
-5.75,15,254.208584
5.25,13,254.247326
7.75,18,254.301247
11.75,29,254.385634
1.25,5,254.40052
-0.75,1,254.403408
-0.75,1,254.407057
-0.75,1,254.410251
-0.75,1,254.413268
2.75,14,254.450127
-0.75,1,254.453054
-0.75,1,254.456474
1.75,6,254.472333
-2.25,4,254.483212
7.75,18,254.52898
4.25,11,254.558785
2.75,8,254.582489
1.75,6,254.600485
0.75,1,254.603723
-0.25,2,254.610353
2.25,7,254.63145
11.25,24,255.057513
12.0,13,255.092943
-0.75,1,255.095932
10.25,22,255.153702
-0.25,2,255.160178
10.25,13,255.194179
-0.25,2,255.199481
-0.75,1,255.202252
3.25,6,255.218093
6.5,13,255.252338
-0.25,2,255.257759
10.75,21,255.312988
0.25,3,255.320911
9.25,21,255.377836
12.0,20,255.431392
-4.25,6,255.447279
0.75,1,255.450174
-0.75,1,255.453224
24.0,27,255.53823
12.75,16,255.58527
10.25,18,255.634321
5.75,14,255.67398
4.75,12,255.708489
17.5,26,255.783985
-0.75,1,255.787041
2.75,8,255.809942
0.75,4,255.821828
10.75,17,255.870834
0.75,1,255.874253
5.75,14,255.911084
0.75,4,255.921839
-1.75,8,255.943281
0.75,1,255.946713
-0.75,1,255.949998
-0.75,1,255.952828
0.25,3,255.960787
-0.25,2,255.966192
1.25,5,255.978917
1.75,6,255.993929
-0.25,2,255.999614
0.75,1,256.002512
4.75,15,256.04107
6.5,13,256.07575
5.25,13,256.109675
6.75,16,256.14909
5.75,11,256.178355
-0.75,1,256.181515
0.25,3,256.190502
11.25,25,256.255568
7.25,17,256.301106
0.75,1,256.303809
-1.25,3,256.311929
3.25,9,256.337532
16.0,19,256.390451
-0.25,2,256.396192
-0.25,2,256.40179
5.25,16,256.4452
-0.75,1,256.448169
-0.25,2,256.453776
-0.75,1,256.457148
-0.25,2,256.805717
8.25,11,256.840683
0.25,3,256.851645
0.75,1,256.855063
8.75,11,256.886682
-0.75,1,256.890585
4.25,11,256.920952
-0.25,2,256.926921
5.75,14,256.969422
-0.25,2,256.97612
7.75,18,257.02726
0.75,1,257.030283
-0.25,2,257.036217
-1.25,3,257.045184
3.75,10,257.072217
6.75,13,257.106476
1.75,6,257.123384
-3.75,7,257.141282
-1.75,8,257.164833
1.25,5,257.179116
9.75,12,257.212135
1.75,6,257.228396
-9.25,14,257.266268
9.0,18,257.315403
0.75,13,257.351862
24.0,27,257.42487
8.75,11,257.454299
1.25,5,257.467673
-0.25,2,257.473353
6.25,15,257.512579
7.5,17,257.556745
-0.75,1,257.55969
0.75,1,257.562779
2.75,8,257.585192
-0.25,2,257.591651
7.25,17,257.641312
-0.75,1,257.644369
4.75,12,257.676378
2.25,7,257.694775
12.0,24,257.760869
15.5,19,257.815517
-0.75,1,257.818474
1.75,6,257.836067
-0.75,1,257.83945
-3.25,5,257.852626
-2.25,4,257.865809
9.25,21,257.924516
-0.75,4,257.935602
8.25,13,257.975756
1.75,6,257.993981
3.25,9,258.018251
0.25,3,258.027326
9.25,13,258.063781
-2.75,12,258.09519
6.25,12,258.127125
4.75,12,258.161659
3.25,9,258.18771
3.75,10,258.218337
0.25,3,258.226817
-9.25,11,258.574999
9.25,21,258.630828
0.25,3,258.639353
4.75,12,258.670886
1.25,5,258.684755
0.75,4,258.695209
-0.75,1,258.698008
6.75,16,258.747277
-0.75,7,258.767644
0.75,1,258.770549
-0.75,1,258.773997
-1.25,3,258.782468
0.25,3,258.790911
0.75,1,258.79407
-0.25,2,258.799834
-0.25,2,258.805215
-0.25,2,258.811165
-0.75,1,258.815476
-0.25,2,258.820898
0.25,3,258.829718
4.75,12,258.86179
-0.25,2,258.867297
-1.25,3,258.875515
-5.25,10,258.901893
0.25,3,258.910624
9.25,17,258.955909
5.75,14,258.998102
-6.25,8,259.023867
3.75,10,259.05215
0.75,1,259.055925
1.25,5,259.070883
1.25,5,259.086226
2.25,5,259.102743
-0.25,2,259.109995
-0.75,1,259.113454
-0.75,1,259.117063
0.75,1,259.120706
-0.75,7,259.142583
-0.25,2,259.150119
5.25,13,259.190258
1.75,9,259.218616
6.25,15,259.264166
0.75,1,259.267647
8.25,19,259.321208
4.25,14,259.361387
2.25,4,259.373392
-0.25,2,259.379304
12.5,25,259.445665
-0.75,1,259.448636
-0.75,1,259.451397
6.25,14,259.488467
23.0,46,259.612045
3.75,10,259.644355
5.75,14,259.682531
-2.75,6,259.698233
-0.75,1,259.701055
5.25,13,259.73849
14.75,29,259.812226
1.25,5,259.824905
-0.25,2,259.830053
11.75,14,259.86621
0.75,1,259.869014
7.5,15,259.911261
1.75,4,259.922364
5.25,13,259.956786
-0.25,2,259.96232
-0.75,1,259.965207
2.25,7,259.992568
1.25,5,260.006576
0.75,1,260.011376
1.25,5,260.368608
0.25,3,260.377892
3.75,10,260.404595
6.25,15,260.442755
1.75,4,260.452757
5.25,13,260.487518
2.25,7,260.50715
2.25,7,260.52653
13.75,18,260.575494
2.25,4,260.588522
5.25,7,260.619337
-0.25,2,260.63271
-2.25,4,260.658769
9.75,22,260.777893
6.5,13,260.834727
6.5,13,260.871118
3.25,21,260.928742
2.25,7,260.947861
0.75,1,260.950827
4.25,11,260.981892
-0.25,2,260.98766
0.25,3,260.996445
8.75,11,261.028143
3.75,10,261.055712
3.25,9,261.079497
-3.75,10,261.106429
0.25,3,261.115023
4.75,12,261.149227
1.75,3,261.157318
0.25,18,261.204158
-0.75,1,261.207684
0.25,3,261.215764
-0.25,2,261.221139
-0.25,2,261.227046
3.25,9,261.250977
10.5,21,261.30911
-0.75,1,261.312207
8.75,14,261.35083
2.25,7,261.370385
2.75,8,261.392725
13.5,24,261.453444
19.0,24,261.517178
-0.25,2,261.52251
3.75,8,261.543761
2.25,7,261.562211
12.25,16,261.607015
1.75,6,261.62184
-0.75,1,261.624928
-3.25,5,261.639184
11.75,17,261.684705
7.75,18,261.736078
6.75,16,261.781739
-3.75,10,261.808634
4.75,12,261.840492
-1.75,8,261.86397
6.75,16,262.214446
4.75,12,262.245468
1.25,5,262.25874
-2.25,4,262.269934
-0.25,2,262.275553
1.75,12,262.306452
-0.75,1,262.309308
13.75,16,262.35286
-6.25,8,262.373868
0.25,3,262.382194
-1.75,5,262.396775
19.5,30,262.476709
3.25,9,262.500359
0.75,4,262.511222
-1.25,3,262.519103
0.75,1,262.52208
3.75,10,262.549113
-0.25,2,262.555011
1.75,6,262.571154
7.5,15,262.612278
1.25,5,262.625693
0.75,1,262.628689
4.75,12,262.660794
10.25,14,262.698492
7.75,18,262.747314
-0.25,2,262.752799
6.75,10,262.780954
6.0,12,262.815171
16.25,21,262.869685
0.75,13,262.902384
-0.75,1,262.905444
-0.75,1,262.908501
3.75,10,262.934634
10.5,12,262.967202
0.75,1,262.970073
-0.25,2,262.975902
-0.75,1,262.978845
0.75,4,262.989206
1.25,5,263.002135
10.25,14,263.0383
0.75,1,263.041239
0.25,3,263.048909
-3.75,4,263.059329
0.25,3,263.067162
1.25,5,263.079977
0.75,1,263.082795
0.75,4,263.092883
3.25,6,263.108045
-4.75,8,263.128266
-0.25,2,263.133444
3.25,9,263.156342
-0.75,1,263.159545
-0.75,1,263.162533
-3.25,5,263.175868
-0.25,8,263.196527
-0.75,1,263.199503
-0.25,2,263.204942
1.75,6,263.219803
7.75,10,263.247054
0.25,3,263.255126
-3.75,4,263.26529
12.0,13,263.29764
-0.75,1,263.300678
8.5,17,263.344984
6.25,15,263.385659
1.75,6,263.401168
-4.25,6,263.417446
1.25,5,263.430955
-9.25,11,263.460355
6.75,16,263.50334
0.25,6,263.51996
2.75,8,263.54178
3.25,9,263.935305
4.25,11,263.966535
2.75,5,263.980702
4.75,12,264.014266
15.0,19,264.065341
4.75,12,264.097453
-0.75,1,264.100183
6.25,15,264.139283
0.75,7,264.158072
4.75,12,264.191463
16.25,21,264.249312
0.25,12,264.281522
-0.75,1,264.284418
3.25,9,264.309082
-0.75,1,264.312254
-0.75,1,264.315288
14.5,16,264.364095
5.25,8,264.386205
-0.75,4,264.397653
2.25,7,264.417347
1.75,3,264.426327
-1.75,8,264.448625
11.5,13,264.484103
-0.75,1,264.487198
3.25,9,264.512041
8.25,10,264.541073
1.75,6,264.557143
-0.25,2,264.563411
-0.25,2,264.568894
1.25,5,264.582513
6.25,15,264.62064
8.75,13,264.663023
4.75,12,264.706071
5.25,13,264.756636
0.75,1,264.760927
2.75,8,264.784641
13.25,29,264.878944
-0.25,2,264.884997
-0.75,1,264.888765
-0.25,2,264.89578
-1.25,1,264.898752
0.75,13,264.937428
0.75,4,264.948582
5.25,13,264.981392
6.75,16,265.022524
1.25,5,265.03525
3.25,9,265.060662
0.75,1,265.063608
6.75,16,265.103669
6.75,16,265.147583
2.25,7,265.16621
1.75,6,265.183149
4.75,12,265.225285
12.5,25,265.312573
